,Waktu,Temp1,Temp2,Humid 1,Humid 2,Baterai,Temp outdoor,Humidity outdoor
69809,2025-12-13 20:05:09+07:00,,,,,,24.3,84.1
69810,2025-12-13 20:05:39+07:00,,,,,,24.3,84.1
69811,2025-12-13 20:06:11+07:00,,,,,,24.3,84.2
69812,2025-12-13 20:06:42+07:00,,,,,,24.3,84.1
69813,2025-12-13 20:07:13+07:00,,,,,,24.3,83.7
69814,2025-12-13 20:07:43+07:00,,,,,,24.3,83.9
6022,2025-12-13 20:07:52+07:00,24.9,25.4,68.4,69.2,22.0,,
69815,2025-12-13 20:08:14+07:00,,,,,,24.3,83.9
69816,2025-12-13 20:08:45+07:00,,,,,,24.3,83.7
69817,2025-12-13 20:09:16+07:00,,,,,,24.3,83.8
69818,2025-12-13 20:09:47+07:00,,,,,,24.3,83.8
69819,2025-12-13 20:10:18+07:00,,,,,,24.3,83.8
69820,2025-12-13 20:10:49+07:00,,,,,,24.3,84.1
69821,2025-12-13 20:11:20+07:00,,,,,,24.3,84.0
69822,2025-12-13 20:11:51+07:00,,,,,,24.3,83.9
69823,2025-12-13 20:12:22+07:00,,,,,,24.3,83.7
69824,2025-12-13 20:12:53+07:00,,,,,,24.3,83.7
6023,2025-12-13 20:12:56+07:00,24.8,25.3,68.4,69.2,22.0,,
69825,2025-12-13 20:13:24+07:00,,,,,,24.3,83.9
69826,2025-12-13 20:13:55+07:00,,,,,,24.3,84.0
69827,2025-12-13 20:14:25+07:00,,,,,,24.3,83.9
69828,2025-12-13 20:14:56+07:00,,,,,,24.3,83.8
69829,2025-12-13 20:15:27+07:00,,,,,,24.3,84.0
69830,2025-12-13 20:15:58+07:00,,,,,,24.3,83.8
69831,2025-12-13 20:16:29+07:00,,,,,,24.2,83.7
69832,2025-12-13 20:17:00+07:00,,,,,,24.2,83.8
69833,2025-12-13 20:17:31+07:00,,,,,,24.3,84.0
6024,2025-12-13 20:18:00+07:00,24.8,25.3,68.4,69.2,22.0,,
69834,2025-12-13 20:18:02+07:00,,,,,,24.3,84.0
69835,2025-12-13 20:18:33+07:00,,,,,,24.2,83.7
69836,2025-12-13 20:19:04+07:00,,,,,,24.3,83.7
69837,2025-12-13 20:19:35+07:00,,,,,,24.2,83.7
69838,2025-12-13 20:20:06+07:00,,,,,,24.2,83.9
69839,2025-12-13 20:20:37+07:00,,,,,,24.2,83.8
69840,2025-12-13 20:21:08+07:00,,,,,,24.2,83.9
69841,2025-12-13 20:21:39+07:00,,,,,,24.2,83.9
69842,2025-12-13 20:22:10+07:00,,,,,,24.2,84.0
69843,2025-12-13 20:22:41+07:00,,,,,,24.2,84.0
6025,2025-12-13 20:23:04+07:00,24.8,25.3,68.4,69.2,22.0,,
69844,2025-12-13 20:23:12+07:00,,,,,,24.2,84.1
69845,2025-12-13 20:23:43+07:00,,,,,,24.2,84.2
69846,2025-12-13 20:24:14+07:00,,,,,,24.2,84.0
69847,2025-12-13 20:24:45+07:00,,,,,,24.2,84.0
69848,2025-12-13 20:25:16+07:00,,,,,,24.2,84.0
69849,2025-12-13 20:25:47+07:00,,,,,,24.2,84.1
69850,2025-12-13 20:26:18+07:00,,,,,,24.2,84.1
69851,2025-12-13 20:26:49+07:00,,,,,,24.2,84.1
69852,2025-12-13 20:27:20+07:00,,,,,,24.2,84.1
69853,2025-12-13 20:27:51+07:00,,,,,,24.2,84.0
6026,2025-12-13 20:28:08+07:00,24.8,25.3,68.4,69.2,22.0,,
69854,2025-12-13 20:28:22+07:00,,,,,,24.2,84.3
69855,2025-12-13 20:28:53+07:00,,,,,,24.2,84.2
69856,2025-12-13 20:29:24+07:00,,,,,,24.2,84.1
69857,2025-12-13 20:29:55+07:00,,,,,,24.2,84.0
69858,2025-12-13 20:30:26+07:00,,,,,,24.2,84.0
69859,2025-12-13 20:30:57+07:00,,,,,,24.2,84.1
69860,2025-12-13 20:31:28+07:00,,,,,,24.2,84.1
69861,2025-12-13 20:31:59+07:00,,,,,,24.2,84.2
69862,2025-12-13 20:32:30+07:00,,,,,,24.2,84.1
69863,2025-12-13 20:33:01+07:00,,,,,,24.2,84.2
6027,2025-12-13 20:33:13+07:00,24.8,25.3,68.3,69.2,22.0,,
69864,2025-12-13 20:33:32+07:00,,,,,,24.2,84.5
69865,2025-12-13 20:34:03+07:00,,,,,,24.2,84.3
69866,2025-12-13 20:34:34+07:00,,,,,,24.2,84.4
69867,2025-12-13 20:35:05+07:00,,,,,,24.2,84.2
69868,2025-12-13 20:35:36+07:00,,,,,,24.2,84.3
69869,2025-12-13 20:36:07+07:00,,,,,,24.2,84.2
69870,2025-12-13 20:36:38+07:00,,,,,,24.2,84.2
69871,2025-12-13 20:37:09+07:00,,,,,,24.2,84.2
69872,2025-12-13 20:38:15+07:00,,,,,,24.2,84.2
6028,2025-12-13 20:38:17+07:00,24.8,25.3,68.3,69.2,22.0,,
69873,2025-12-13 20:38:46+07:00,,,,,,24.2,84.3
69874,2025-12-13 20:39:17+07:00,,,,,,24.2,84.4
69875,2025-12-13 20:39:48+07:00,,,,,,24.1,84.4
69876,2025-12-13 20:40:19+07:00,,,,,,24.1,84.5
69877,2025-12-13 20:40:50+07:00,,,,,,24.2,84.5
69878,2025-12-13 20:41:21+07:00,,,,,,24.1,84.5
69879,2025-12-13 20:41:52+07:00,,,,,,24.1,84.5
69880,2025-12-13 20:42:23+07:00,,,,,,24.1,84.5
69881,2025-12-13 20:42:54+07:00,,,,,,24.1,84.6
6029,2025-12-13 20:43:21+07:00,24.8,25.3,68.3,69.2,22.0,,
69882,2025-12-13 20:43:25+07:00,,,,,,24.2,84.6
69883,2025-12-13 20:43:56+07:00,,,,,,24.1,84.6
69884,2025-12-13 20:44:27+07:00,,,,,,24.2,84.7
69885,2025-12-13 20:44:58+07:00,,,,,,24.1,84.9
69886,2025-12-13 20:45:29+07:00,,,,,,24.2,84.7
69887,2025-12-13 20:46:00+07:00,,,,,,24.2,84.5
69888,2025-12-13 20:46:31+07:00,,,,,,24.1,84.5
69889,2025-12-13 20:47:02+07:00,,,,,,24.2,84.5
69890,2025-12-13 20:47:33+07:00,,,,,,24.2,84.6
69891,2025-12-13 20:48:04+07:00,,,,,,24.2,84.4
6030,2025-12-13 20:48:25+07:00,24.8,25.3,68.3,69.2,22.0,,
69892,2025-12-13 20:48:35+07:00,,,,,,24.2,84.4
69893,2025-12-13 20:49:06+07:00,,,,,,24.2,84.7
69894,2025-12-13 20:49:37+07:00,,,,,,24.2,84.7
69895,2025-12-13 20:50:08+07:00,,,,,,24.2,84.5
69896,2025-12-13 20:50:39+07:00,,,,,,24.2,84.5
69897,2025-12-13 20:51:12+07:00,,,,,,24.2,84.4
69898,2025-12-13 20:51:43+07:00,,,,,,24.2,84.5
69899,2025-12-13 20:52:14+07:00,,,,,,24.2,84.5
69900,2025-12-13 20:52:46+07:00,,,,,,24.2,84.5
69901,2025-12-13 20:53:16+07:00,,,,,,24.2,84.5
6031,2025-12-13 20:53:29+07:00,24.8,25.2,68.3,69.2,22.0,,
69902,2025-12-13 20:53:47+07:00,,,,,,24.2,84.5
69903,2025-12-13 20:54:18+07:00,,,,,,24.2,84.5
69904,2025-12-13 20:54:49+07:00,,,,,,24.2,84.5
69905,2025-12-13 20:55:20+07:00,,,,,,24.1,84.6
69906,2025-12-13 20:55:51+07:00,,,,,,24.2,84.6
69907,2025-12-13 20:56:25+07:00,,,,,,24.2,84.6
69908,2025-12-13 20:56:56+07:00,,,,,,24.2,84.5
69909,2025-12-13 20:57:27+07:00,,,,,,24.2,84.5
69910,2025-12-13 20:57:58+07:00,,,,,,24.2,84.6
69911,2025-12-13 20:58:29+07:00,,,,,,24.2,84.6
6032,2025-12-13 20:58:33+07:00,24.8,25.2,68.3,69.2,22.0,,
69912,2025-12-13 20:59:02+07:00,,,,,,24.2,84.7
69913,2025-12-13 20:59:33+07:00,,,,,,24.2,84.5
69914,2025-12-13 21:00:04+07:00,,,,,,24.2,84.5
69915,2025-12-13 21:00:36+07:00,,,,,,24.2,84.6
69916,2025-12-13 21:01:40+07:00,,,,,,24.2,84.6
69917,2025-12-13 21:02:11+07:00,,,,,,24.2,84.7
69918,2025-12-13 21:02:42+07:00,,,,,,24.2,84.8
69919,2025-12-13 21:03:13+07:00,,,,,,24.2,84.6
6033,2025-12-13 21:03:38+07:00,24.8,25.2,68.3,69.2,22.0,,
69920,2025-12-13 21:03:44+07:00,,,,,,24.2,84.6
69921,2025-12-13 21:04:15+07:00,,,,,,24.1,84.8
69922,2025-12-13 21:04:46+07:00,,,,,,24.2,84.7
69923,2025-12-13 21:05:17+07:00,,,,,,24.2,84.7
69924,2025-12-13 21:06:21+07:00,,,,,,24.2,84.9
69925,2025-12-13 21:06:52+07:00,,,,,,24.2,84.9
69926,2025-12-13 21:07:23+07:00,,,,,,24.2,84.9
69927,2025-12-13 21:07:54+07:00,,,,,,24.2,85.0
69928,2025-12-13 21:08:25+07:00,,,,,,24.2,85.0
6034,2025-12-13 21:08:42+07:00,24.8,25.2,68.3,69.2,22.0,,
69929,2025-12-13 21:08:56+07:00,,,,,,24.2,84.8
69930,2025-12-13 21:09:27+07:00,,,,,,24.2,85.0
69931,2025-12-13 21:09:58+07:00,,,,,,24.2,84.9
69932,2025-12-13 21:10:29+07:00,,,,,,24.2,84.7
69933,2025-12-13 21:11:36+07:00,,,,,,24.2,84.8
69934,2025-12-13 21:12:06+07:00,,,,,,24.2,84.9
69935,2025-12-13 21:12:37+07:00,,,,,,24.2,84.9
69936,2025-12-13 21:13:09+07:00,,,,,,24.2,85.0
6035,2025-12-13 21:13:46+07:00,24.8,25.2,68.2,69.2,22.0,,
69937,2025-12-13 21:14:15+07:00,,,,,,24.1,84.8
69938,2025-12-13 21:14:46+07:00,,,,,,24.1,84.9
69939,2025-12-13 21:17:34+07:00,,,,,,24.1,85.1
69940,2025-12-13 21:18:05+07:00,,,,,,24.1,85.0
69941,2025-12-13 21:18:36+07:00,,,,,,24.1,85.0
6036,2025-12-13 21:18:51+07:00,24.7,25.2,68.2,69.2,22.0,,
69942,2025-12-13 21:19:07+07:00,,,,,,24.1,85.0
69943,2025-12-13 21:19:43+07:00,,,,,,24.1,85.0
69944,2025-12-13 21:20:49+07:00,,,,,,24.1,85.0
69945,2025-12-13 21:21:23+07:00,,,,,,24.1,85.1
69946,2025-12-13 21:21:54+07:00,,,,,,24.1,85.0
69947,2025-12-13 21:22:25+07:00,,,,,,24.1,85.0
69948,2025-12-13 21:22:56+07:00,,,,,,24.1,85.1
69949,2025-12-13 21:23:27+07:00,,,,,,24.1,85.1
6037,2025-12-13 21:23:55+07:00,24.8,25.2,68.2,69.2,22.0,,
69950,2025-12-13 21:23:58+07:00,,,,,,24.1,85.1
69951,2025-12-13 21:24:29+07:00,,,,,,24.1,85.0
69952,2025-12-13 21:25:00+07:00,,,,,,24.1,85.0
69953,2025-12-13 21:25:31+07:00,,,,,,24.1,84.9
69954,2025-12-13 21:26:02+07:00,,,,,,24.1,85.0
69955,2025-12-13 21:27:08+07:00,,,,,,24.1,85.0
69956,2025-12-13 21:27:41+07:00,,,,,,24.1,85.1
6038,2025-12-13 21:28:59+07:00,24.7,25.2,68.2,69.2,22.0,,
69957,2025-12-13 21:30:36+07:00,,,,,,24.1,85.1
69958,2025-12-13 21:31:07+07:00,,,,,,24.1,85.0
69959,2025-12-13 21:31:38+07:00,,,,,,24.1,85.1
69960,2025-12-13 21:32:09+07:00,,,,,,24.1,85.0
69961,2025-12-13 21:32:40+07:00,,,,,,24.1,85.0
69962,2025-12-13 21:33:11+07:00,,,,,,24.1,85.0
6039,2025-12-13 21:34:03+07:00,24.8,25.2,68.2,69.2,22.0,,
69963,2025-12-13 21:34:15+07:00,,,,,,24.1,84.9
69964,2025-12-13 21:36:59+07:00,,,,,,24.0,85.1
69965,2025-12-13 21:37:29+07:00,,,,,,24.1,85.1
69966,2025-12-13 21:38:00+07:00,,,,,,24.1,85.0
69967,2025-12-13 21:38:31+07:00,,,,,,24.1,84.9
69968,2025-12-13 21:39:02+07:00,,,,,,24.1,85.0
6040,2025-12-13 21:39:07+07:00,24.7,25.2,68.2,69.2,22.0,,
69969,2025-12-13 21:41:48+07:00,,,,,,24.1,84.8
69970,2025-12-13 21:42:52+07:00,,,,,,24.1,84.8
69971,2025-12-13 21:43:23+07:00,,,,,,24.0,84.8
69972,2025-12-13 21:43:54+07:00,,,,,,24.1,84.7
6041,2025-12-13 21:44:11+07:00,24.7,25.1,68.2,69.2,22.0,,
69973,2025-12-13 21:44:25+07:00,,,,,,24.1,84.8
69974,2025-12-13 21:44:56+07:00,,,,,,24.1,84.8
69975,2025-12-13 21:45:27+07:00,,,,,,24.1,84.7
69976,2025-12-13 21:45:58+07:00,,,,,,24.1,84.7
69977,2025-12-13 21:46:29+07:00,,,,,,24.1,84.6
69978,2025-12-13 21:47:00+07:00,,,,,,24.1,84.7
69979,2025-12-13 21:47:31+07:00,,,,,,24.0,84.7
69980,2025-12-13 21:48:02+07:00,,,,,,24.0,84.7
69981,2025-12-13 21:48:33+07:00,,,,,,24.0,84.7
69982,2025-12-13 21:49:04+07:00,,,,,,24.0,84.8
6042,2025-12-13 21:49:15+07:00,24.7,25.1,68.1,69.2,22.0,,
69983,2025-12-13 21:49:35+07:00,,,,,,24.0,84.8
69984,2025-12-13 21:50:06+07:00,,,,,,24.0,84.8
69985,2025-12-13 21:50:37+07:00,,,,,,24.0,84.8
69986,2025-12-13 21:51:08+07:00,,,,,,24.0,84.8
69987,2025-12-13 21:51:39+07:00,,,,,,24.0,84.9
69988,2025-12-13 21:52:10+07:00,,,,,,24.0,84.9
69989,2025-12-13 21:52:41+07:00,,,,,,24.0,84.9
69990,2025-12-13 21:53:12+07:00,,,,,,24.0,84.8
69991,2025-12-13 21:53:43+07:00,,,,,,24.0,84.9
69992,2025-12-13 21:54:17+07:00,,,,,,24.0,85.0
6043,2025-12-13 21:54:20+07:00,24.7,25.2,68.1,69.2,22.0,,
69993,2025-12-13 21:54:48+07:00,,,,,,24.0,85.0
69994,2025-12-13 21:55:19+07:00,,,,,,24.0,84.9
69995,2025-12-13 21:55:50+07:00,,,,,,24.0,84.9
69996,2025-12-13 21:56:21+07:00,,,,,,24.0,84.9
69997,2025-12-13 21:56:52+07:00,,,,,,24.0,84.9
69998,2025-12-13 21:57:26+07:00,,,,,,24.0,84.8
69999,2025-12-13 21:57:57+07:00,,,,,,24.0,84.8
70000,2025-12-13 21:58:28+07:00,,,,,,24.0,84.9
70001,2025-12-13 21:58:59+07:00,,,,,,24.0,84.9
6044,2025-12-13 21:59:24+07:00,24.7,25.1,68.1,69.2,22.0,,
70002,2025-12-13 22:00:03+07:00,,,,,,24.0,84.9
70003,2025-12-13 22:00:34+07:00,,,,,,24.0,84.9
70004,2025-12-13 22:01:41+07:00,,,,,,24.0,85.0
70005,2025-12-13 22:02:14+07:00,,,,,,24.0,85.0
70006,2025-12-13 22:03:55+07:00,,,,,,24.0,85.0
70007,2025-12-13 22:04:26+07:00,,,,,,24.0,85.1
6045,2025-12-13 22:04:31+07:00,24.7,25.1,68.1,69.2,22.0,,
70008,2025-12-13 22:04:57+07:00,,,,,,24.0,84.8
70009,2025-12-13 22:05:28+07:00,,,,,,24.0,84.9
70010,2025-12-13 22:06:02+07:00,,,,,,24.0,85.0
70011,2025-12-13 22:06:33+07:00,,,,,,24.0,84.9
70012,2025-12-13 22:07:37+07:00,,,,,,24.0,85.0
70013,2025-12-13 22:08:10+07:00,,,,,,24.0,84.9
70014,2025-12-13 22:08:41+07:00,,,,,,24.0,84.9
70015,2025-12-13 22:09:12+07:00,,,,,,24.0,84.9
6046,2025-12-13 22:09:36+07:00,24.7,25.1,68.1,69.2,22.0,,
70016,2025-12-13 22:09:43+07:00,,,,,,24.0,84.9
70017,2025-12-13 22:10:14+07:00,,,,,,24.0,84.9
70018,2025-12-13 22:10:45+07:00,,,,,,24.0,85.1
70019,2025-12-13 22:11:16+07:00,,,,,,24.0,85.0
70020,2025-12-13 22:11:48+07:00,,,,,,24.0,84.9
70021,2025-12-13 22:12:19+07:00,,,,,,24.0,84.9
70022,2025-12-13 22:13:25+07:00,,,,,,24.0,84.9
70023,2025-12-13 22:13:56+07:00,,,,,,24.0,84.9
70024,2025-12-13 22:14:27+07:00,,,,,,24.0,84.9
6047,2025-12-13 22:14:43+07:00,24.7,25.1,68.1,69.2,22.0,,
70025,2025-12-13 22:14:58+07:00,,,,,,24.0,84.9
70026,2025-12-13 22:15:32+07:00,,,,,,24.0,84.9
70027,2025-12-13 22:16:03+07:00,,,,,,24.0,84.9
70028,2025-12-13 22:16:34+07:00,,,,,,24.0,85.0
70029,2025-12-13 22:17:05+07:00,,,,,,24.0,85.1
70030,2025-12-13 22:17:36+07:00,,,,,,24.0,85.1
70031,2025-12-13 22:18:07+07:00,,,,,,24.0,85.1
70032,2025-12-13 22:19:11+07:00,,,,,,24.0,85.1
70033,2025-12-13 22:19:42+07:00,,,,,,24.0,85.2
6048,2025-12-13 22:19:48+07:00,24.7,25.1,68.1,69.2,22.0,,
70034,2025-12-13 22:20:13+07:00,,,,,,24.0,85.2
70035,2025-12-13 22:20:44+07:00,,,,,,24.0,85.1
70036,2025-12-13 22:21:15+07:00,,,,,,24.0,85.2
70037,2025-12-13 22:21:46+07:00,,,,,,24.0,85.2
70038,2025-12-13 22:22:17+07:00,,,,,,24.0,85.3
70039,2025-12-13 22:22:48+07:00,,,,,,24.0,85.2
70040,2025-12-13 22:23:19+07:00,,,,,,24.0,85.3
70041,2025-12-13 22:23:50+07:00,,,,,,24.0,85.3
70042,2025-12-13 22:24:21+07:00,,,,,,24.0,85.3
6049,2025-12-13 22:24:52+07:00,24.7,25.1,68.1,69.2,22.0,24.0,85.3
70043,2025-12-13 22:25:23+07:00,,,,,,24.0,85.3
70044,2025-12-13 22:25:57+07:00,,,,,,23.9,85.3
70045,2025-12-13 22:26:28+07:00,,,,,,24.0,85.3
70046,2025-12-13 22:26:59+07:00,,,,,,24.0,85.3
70047,2025-12-13 22:27:31+07:00,,,,,,24.0,85.3
70048,2025-12-13 22:28:36+07:00,,,,,,24.0,85.3
70049,2025-12-13 22:29:07+07:00,,,,,,24.0,85.3
70050,2025-12-13 22:29:38+07:00,,,,,,24.0,85.4
6050,2025-12-13 22:29:56+07:00,24.7,25.0,68.1,69.2,22.0,,
70051,2025-12-13 22:30:09+07:00,,,,,,24.0,85.4
70052,2025-12-13 22:31:17+07:00,,,,,,24.0,85.4
70053,2025-12-13 22:31:49+07:00,,,,,,24.0,85.4
70054,2025-12-13 22:32:20+07:00,,,,,,24.0,85.4
70055,2025-12-13 22:32:51+07:00,,,,,,24.0,85.4
70056,2025-12-13 22:33:22+07:00,,,,,,24.0,85.4
70057,2025-12-13 22:33:53+07:00,,,,,,24.0,85.5
70058,2025-12-13 22:34:24+07:00,,,,,,24.0,85.3
70059,2025-12-13 22:34:55+07:00,,,,,,24.0,85.3
6051,2025-12-13 22:35:00+07:00,24.6,25.0,68.0,69.2,22.0,,
70060,2025-12-13 22:35:26+07:00,,,,,,23.9,85.4
70061,2025-12-13 22:35:57+07:00,,,,,,23.9,85.5
70062,2025-12-13 22:37:01+07:00,,,,,,23.9,85.5
70063,2025-12-13 22:37:35+07:00,,,,,,23.9,85.5
70064,2025-12-13 22:38:06+07:00,,,,,,23.9,85.6
70065,2025-12-13 22:38:37+07:00,,,,,,23.9,85.7
70066,2025-12-13 22:39:08+07:00,,,,,,23.9,85.7
70067,2025-12-13 22:39:39+07:00,,,,,,23.9,85.6
6052,2025-12-13 22:40:04+07:00,24.6,25.0,68.0,69.2,22.0,,
70068,2025-12-13 22:40:10+07:00,,,,,,23.9,85.6
70069,2025-12-13 22:40:41+07:00,,,,,,23.9,85.6
70070,2025-12-13 22:41:12+07:00,,,,,,23.9,85.5
70071,2025-12-13 22:41:43+07:00,,,,,,23.9,85.4
70072,2025-12-13 22:42:14+07:00,,,,,,23.9,85.4
70073,2025-12-13 22:42:45+07:00,,,,,,23.9,85.5
70074,2025-12-13 22:43:16+07:00,,,,,,23.9,85.5
70075,2025-12-13 22:43:47+07:00,,,,,,23.9,85.5
70076,2025-12-13 22:44:18+07:00,,,,,,23.9,85.5
6053,2025-12-13 22:45:12+07:00,24.6,25.0,68.0,69.2,22.0,,
70077,2025-12-13 22:45:22+07:00,,,,,,23.9,85.6
70078,2025-12-13 22:45:53+07:00,,,,,,23.9,85.6
70079,2025-12-13 22:46:24+07:00,,,,,,23.9,85.6
70080,2025-12-13 22:46:55+07:00,,,,,,23.9,85.7
70081,2025-12-13 22:47:26+07:00,,,,,,23.9,85.6
70082,2025-12-13 22:47:57+07:00,,,,,,23.9,85.6
70083,2025-12-13 22:48:28+07:00,,,,,,23.9,85.5
70084,2025-12-13 22:48:59+07:00,,,,,,23.9,85.5
70085,2025-12-13 22:49:30+07:00,,,,,,23.9,85.5
70086,2025-12-13 22:50:01+07:00,,,,,,23.9,85.5
6054,2025-12-13 22:50:16+07:00,24.6,25.0,68.0,69.2,22.0,,
70087,2025-12-13 22:50:32+07:00,,,,,,24.0,85.4
70088,2025-12-13 22:51:06+07:00,,,,,,23.9,85.4
70089,2025-12-13 22:51:40+07:00,,,,,,23.9,85.4
70090,2025-12-13 22:52:11+07:00,,,,,,23.9,85.5
70091,2025-12-13 22:52:42+07:00,,,,,,23.9,85.5
70092,2025-12-13 22:53:13+07:00,,,,,,23.9,85.5
70093,2025-12-13 22:53:44+07:00,,,,,,23.9,85.5
70094,2025-12-13 22:54:15+07:00,,,,,,23.9,85.5
70095,2025-12-13 22:54:46+07:00,,,,,,23.9,85.5
70096,2025-12-13 22:55:17+07:00,,,,,,23.9,85.5
6055,2025-12-13 22:55:20+07:00,24.6,25.0,68.0,69.2,22.0,,
70097,2025-12-13 22:55:48+07:00,,,,,,23.9,85.5
70098,2025-12-13 22:56:19+07:00,,,,,,23.9,85.6
70099,2025-12-13 22:56:50+07:00,,,,,,23.9,85.6
70100,2025-12-13 22:57:21+07:00,,,,,,23.9,85.6
70101,2025-12-13 22:57:52+07:00,,,,,,23.9,85.6
70102,2025-12-13 22:58:23+07:00,,,,,,23.9,85.6
70103,2025-12-13 22:58:54+07:00,,,,,,23.9,85.6
70104,2025-12-13 23:00:03+07:00,,,,,,23.9,85.6
6056,2025-12-13 23:00:24+07:00,24.6,25.0,68.0,69.3,22.0,,
70105,2025-12-13 23:01:07+07:00,,,,,,23.9,85.6
70106,2025-12-13 23:01:38+07:00,,,,,,23.9,85.6
70107,2025-12-13 23:02:12+07:00,,,,,,23.9,85.7
70108,2025-12-13 23:02:43+07:00,,,,,,23.9,85.7
70109,2025-12-13 23:03:14+07:00,,,,,,23.9,85.7
70110,2025-12-13 23:03:45+07:00,,,,,,23.9,85.8
70111,2025-12-13 23:04:16+07:00,,,,,,23.9,85.8
70112,2025-12-13 23:04:47+07:00,,,,,,23.9,85.9
70113,2025-12-13 23:05:18+07:00,,,,,,23.9,86.0
6057,2025-12-13 23:05:28+07:00,24.6,25.0,68.0,69.2,22.0,,
70114,2025-12-13 23:05:49+07:00,,,,,,23.9,86.0
70115,2025-12-13 23:06:53+07:00,,,,,,23.9,85.9
70116,2025-12-13 23:07:57+07:00,,,,,,23.9,85.8
70117,2025-12-13 23:08:28+07:00,,,,,,23.9,85.8
70118,2025-12-13 23:08:59+07:00,,,,,,23.9,85.8
70119,2025-12-13 23:09:30+07:00,,,,,,23.9,85.9
70120,2025-12-13 23:10:01+07:00,,,,,,23.9,85.8
70121,2025-12-13 23:10:32+07:00,,,,,,23.9,85.9
6058,2025-12-13 23:10:33+07:00,24.6,25.0,67.9,69.2,22.0,,
70122,2025-12-13 23:11:03+07:00,,,,,,23.9,85.9
70123,2025-12-13 23:11:34+07:00,,,,,,23.9,85.9
70124,2025-12-13 23:12:05+07:00,,,,,,23.9,85.8
70125,2025-12-13 23:12:36+07:00,,,,,,23.9,85.8
70126,2025-12-13 23:13:40+07:00,,,,,,23.9,85.9
70127,2025-12-13 23:14:14+07:00,,,,,,23.9,85.9
70128,2025-12-13 23:14:45+07:00,,,,,,23.9,85.9
70129,2025-12-13 23:15:16+07:00,,,,,,23.9,85.9
6059,2025-12-13 23:15:37+07:00,24.6,25.0,67.9,69.2,22.0,,
70130,2025-12-13 23:15:48+07:00,,,,,,23.9,85.8
70131,2025-12-13 23:16:19+07:00,,,,,,23.9,85.9
70132,2025-12-13 23:16:50+07:00,,,,,,23.9,85.9
70133,2025-12-13 23:17:21+07:00,,,,,,23.8,85.9
70134,2025-12-13 23:17:52+07:00,,,,,,23.8,85.8
70135,2025-12-13 23:18:58+07:00,,,,,,23.8,85.9
70136,2025-12-13 23:19:29+07:00,,,,,,23.8,85.9
70137,2025-12-13 23:20:00+07:00,,,,,,23.8,85.9
70138,2025-12-13 23:20:32+07:00,,,,,,23.8,85.9
6060,2025-12-13 23:20:41+07:00,24.6,24.9,67.9,69.2,22.0,,
70139,2025-12-13 23:21:03+07:00,,,,,,23.8,85.9
70140,2025-12-13 23:21:34+07:00,,,,,,23.8,85.9
70141,2025-12-13 23:22:05+07:00,,,,,,23.8,86.0
70142,2025-12-13 23:22:36+07:00,,,,,,23.8,85.9
70143,2025-12-13 23:23:07+07:00,,,,,,23.8,85.9
70144,2025-12-13 23:23:38+07:00,,,,,,23.8,85.9
70145,2025-12-13 23:24:09+07:00,,,,,,23.8,85.9
70146,2025-12-13 23:24:42+07:00,,,,,,23.8,85.9
70147,2025-12-13 23:25:46+07:00,,,,,,23.8,86.1
6061,2025-12-13 23:25:49+07:00,24.6,24.9,67.9,69.2,22.0,,
70148,2025-12-13 23:26:17+07:00,,,,,,23.8,86.1
70149,2025-12-13 23:26:51+07:00,,,,,,23.8,86.1
70150,2025-12-13 23:27:22+07:00,,,,,,23.8,86.1
70151,2025-12-13 23:27:53+07:00,,,,,,23.8,86.2
70152,2025-12-13 23:28:24+07:00,,,,,,23.8,86.2
70153,2025-12-13 23:28:55+07:00,,,,,,23.8,86.2
70154,2025-12-13 23:29:26+07:00,,,,,,23.8,86.2
70155,2025-12-13 23:29:57+07:00,,,,,,23.8,86.2
70156,2025-12-13 23:30:28+07:00,,,,,,23.8,86.2
70157,2025-12-13 23:31:02+07:00,,,,,,23.8,86.2
70158,2025-12-13 23:31:33+07:00,,,,,,23.8,86.1
70159,2025-12-13 23:32:04+07:00,,,,,,23.8,86.1
70160,2025-12-13 23:32:35+07:00,,,,,,23.8,86.1
70161,2025-12-13 23:33:06+07:00,,,,,,23.8,86.2
70162,2025-12-13 23:33:37+07:00,,,,,,23.8,86.2
70163,2025-12-13 23:34:08+07:00,,,,,,23.8,86.2
70164,2025-12-13 23:34:39+07:00,,,,,,23.8,86.2
70165,2025-12-13 23:35:10+07:00,,,,,,23.8,86.2
70166,2025-12-13 23:35:41+07:00,,,,,,23.7,86.3
6062,2025-12-13 23:35:59+07:00,24.5,24.9,67.9,69.2,22.0,,
70167,2025-12-13 23:36:12+07:00,,,,,,23.8,86.2
70168,2025-12-13 23:37:16+07:00,,,,,,23.8,86.2
70169,2025-12-13 23:37:47+07:00,,,,,,23.8,86.2
70170,2025-12-13 23:38:18+07:00,,,,,,23.8,86.2
70171,2025-12-13 23:38:49+07:00,,,,,,23.7,86.3
70172,2025-12-13 23:39:20+07:00,,,,,,23.7,86.3
70173,2025-12-13 23:39:54+07:00,,,,,,23.7,86.4
70174,2025-12-13 23:40:25+07:00,,,,,,23.7,86.3
70175,2025-12-13 23:40:56+07:00,,,,,,23.7,86.3
6063,2025-12-13 23:41:04+07:00,24.5,24.9,67.9,69.2,22.0,,
70176,2025-12-13 23:41:27+07:00,,,,,,23.8,86.3
70177,2025-12-13 23:42:02+07:00,,,,,,23.7,86.3
