Waktu,Temp1,Temp2,Humid 1,Humid 2,Baterai,Temp outdoor,Humidity outdoor
2025-12-11 06:00:00+07:00,23.399999999999995,23.5,68.6,69.375,27.0,22.761467889908257,83.19266055045871
2025-12-11 07:00:00+07:00,23.525000000000002,23.608333333333334,68.625,69.48333333333333,27.0,23.150877192982456,82.78947368421052
2025-12-11 08:00:00+07:00,23.733333333333334,23.858333333333334,68.83333333333333,69.56667333333333,27.0,23.45744680851064,83.71489361702127
2025-12-11 09:00:00+07:00,24.045454545454547,24.236363636363638,69.21818181818182,69.70909181818182,27.0,23.824719101123595,83.93258426966293
2025-12-11 10:00:00+07:00,24.5,24.875,69.75,69.9,26.916666666666668,24.122115384615384,83.41538461538462
2025-12-11 11:00:00+07:00,24.936363636363637,25.5,70.38181818181819,69.99090909090908,27.0,24.548648648648648,79.97837837837838
2025-12-11 12:00:00+07:00,25.53333333333333,26.34166666666667,71.39166666666667,70.0750075,26.416666666666668,25.15648148148148,79.85833333333333
2025-12-11 13:00:00+07:00,26.016666666666666,26.941666666666666,71.93333333333334,70.08334166666667,26.583333333333332,25.35818181818182,81.20181818181818
2025-12-11 14:00:00+07:00,26.41818181818182,27.045454545454547,69.39090909090909,68.79091363636364,26.272727272727273,25.335353535353534,78.48686868686869
2025-12-11 15:00:00+07:00,26.741666666666664,26.95,63.599999999999994,67.19167083333333,26.333333333333332,25.246808510638296,76.86808510638298
2025-12-11 16:00:00+07:00,26.3,26.8,65.95833333333333,68.1666675,26.0,24.914285714285715,78.28285714285715
2025-12-11 17:00:00+07:00,25.69090909090909,26.372727272727275,67.27272727272727,68.91818272727272,26.0,24.412820512820513,79.40598290598291
2025-12-11 18:00:00+07:00,25.325,25.958333333333332,67.40833333333335,69.26666833333333,26.0,24.269354838709678,81.02903225806452
2025-12-11 19:00:00+07:00,25.1,25.663636363636364,67.39090909090909,69.55454818181819,26.0,24.29032258064516,81.70967741935483
2025-12-11 20:00:00+07:00,25.03333333333333,25.483333333333334,67.7,69.89166833333333,26.0,24.205128205128204,82.46153846153847
2025-12-11 21:00:00+07:00,25.04,25.4,68.03999999999999,70.260002,26.0,24.21764705882353,82.35882352941177
2025-12-11 22:00:00+07:00,24.933333333333334,25.308333333333334,67.99166666666666,70.38333333333334,26.0,23.807317073170733,81.80609756097562
2025-12-11 23:00:00+07:00,24.650000000000002,25.03333333333333,67.58333333333333,70.01666916666666,25.666666666666668,23.514159292035398,81.87876106194689
2025-12-12 00:00:00+07:00,24.375,24.71666666666667,67.31666666666666,69.6583375,25.583333333333332,23.27758620689655,81.62155172413793
2025-12-12 01:00:00+07:00,24.154545454545453,24.481818181818184,67.27272727272727,69.46363727272727,25.181818181818183,23.10854700854701,82.15982905982906
2025-12-12 02:00:00+07:00,21.96666666666667,24.275000000000002,61.583333333333336,69.34166666666667,25.0,22.977391304347826,82.07217391304347
2025-12-12 03:00:00+07:00,23.858333333333334,24.075000000000003,67.05833333333332,69.24166666666666,25.083333333333332,22.92212389380531,81.16460176991151
2025-12-12 04:00:00+07:00,23.666666666666668,23.866666666666664,66.97500000000001,69.1250075,25.0,22.78125,80.51964285714287
2025-12-12 05:00:00+07:00,23.575000000000003,23.724999999999998,66.875,69.10001,25.0,22.665137614678898,82.04220183486238
